text,label,label_name
Golfer Wins First Major of Career in Upset Victory at U.S. Open,1,Sports
US Open tennis tournament suspended due to severe thunderstorm warnings in New York,1,Sports
Central Bank Cuts Interest Rates for Third Time This Year,2,Business
India and Pakistan engage in tense border standoff over Kashmir,0,World
AI-powered robotic system can help humans perform surgeries with greater precision.,3,Sci/Tech
Researchers create world's most advanced quantum computer with capabilities of 1 million qubits.,3,Sci/Tech
Scientists Discover New Species of Ancient Human Ancestor in Remote Jungle Region.,3,Sci/Tech
Injury Plagues Baseball Team as Season Heats Up,1,Sports
Scientists develop AI-powered tool to detect breast cancer from images,3,Sci/Tech
"New report reveals widespread corruption in global supply chains, sparking calls for greater accountability.",2,Business
Global food prices reach record high due to drought and conflict,0,World
MMA Fighters Face Off in Intense Battle for Championship Title,1,Sports
"Global carbon emissions hit record high, sparking fears of catastrophic climate change",0,World
Global Economy Shows Signs of Rebound After Weak Quarter,2,Business
New battery technology promises to double the range of electric vehicles,3,Sci/Tech
Athlete's remarkable comeback story inspires millions after years-long recovery,1,Sports
Federer wins record-breaking ninth Wimbledon title in men's singles,1,Sports
New policy aims to boost small businesses with lower interest rates,2,Business
NASA's latest Mars rover discovers evidence of ancient lakebed on red planet,3,Sci/Tech
New AI-powered system can detect breast cancer from a single mammogram image.,3,Sci/Tech
Amazon announces new hiring spree amid e-commerce boom,2,Business
Revolutionary new battery technology promises to make electric vehicles more affordable and accessible,3,Sci/Tech
Olympic Skiing Championships to Take Place in Norway This Year,1,Sports
Private investors pour billions into AI startup that aims to create intelligent robots.,3,Sci/Tech
Serena Williams retires from professional tennis citing ongoing health issues and fatigue,1,Sports
Scientists develop new method to produce biofuels from plant waste,3,Sci/Tech
Formula 1 season gets underway with high-speed racing in Saudi Arabia,1,Sports
Formula One drivers ready to put pedal to the metal at Silverstone,1,Sports
Turkey says it has launched an operation against ISIS in Syria,0,World
Stock Market Sees Significant Decline Amid Global Economic Uncertainty,2,Business
Massive wildfire forces thousands to evacuate their homes in Australian town,0,World
Global leaders pledge billions of dollars for climate change mitigation efforts at UN summit,0,World
UCLA Bruins stun Oregon Ducks with dramatic last-second three-pointer in Pac-12 tournament,1,Sports
Researchers discover new species of ancient human in remote South American cave,3,Sci/Tech
"Tech giant announces major restructuring, laying off thousands of employees.",2,Business
Researchers create new type of supercapacitor that could revolutionize electric vehicle technology,3,Sci/Tech
Tiger Woods returns to competition at Masters Tournament after lengthy injury absence,1,Sports
NASA's Perseverance rover finds evidence of past life on Mars,3,Sci/Tech
New York Yankees acquire star pitcher in blockbuster trade,1,Sports
Innovative startup develops AI-powered tool to detect financial fraud.,2,Business
"SpaceX launches record-breaking 145 satellites into orbit, sparking environmental concerns",3,Sci/Tech
Climate change causing melting of Arctic ice at alarming rates,0,World
Global Financial Crisis Looms Over Europe Amid Increasing Nationalism,2,Business
E-commerce giants face antitrust probe for monopolistic practices.,2,Business
Tennis star Novak Djokovic wins Australian Open title,1,Sports
France and Germany issue joint statement calling for greater EU cooperation on immigration policy.,0,World
Scientists develop new sustainable material that can replace plastic in packaging,3,Sci/Tech
Scientists discover new species of ancient human in deep-sea cave exploration,3,Sci/Tech
Researchers create robot that can mimic human emotions and behavior,3,Sci/Tech
Boxing Match Between Two Former Champions Expected to Draw Large Crowd,1,Sports
Researchers develop more efficient solar panel material using recycled plastics,3,Sci/Tech
UN Security Council holds emergency meeting over rising tensions in Middle East,0,World
Breakthrough in gene editing technology sparks heated debate over ethics and regulation,3,Sci/Tech
International court sentences former Rwandan president for genocide charges,0,World
New study reveals alarming rate of deforestation in Amazon rainforest,0,World
NBA Stars Face Off in Intense Showdown of Skills and Strength,1,Sports
Federal Reserve Cuts Interest Rates for Third Time This Year to Support Economic Growth,2,Business
NATO urges Russia to reduce military presence in Eastern Europe.,0,World
Researchers Create Innovative Material Inspired by Butterfly Wings,3,Sci/Tech
New York Yankees Sign Star Pitcher to Multi-Year Contract,1,Sports
Deep Learning Algorithm Accurately Diagnoses Rare Diseases,3,Sci/Tech
Global economy slows down due to rising inflation and interest rates.,0,World
Sustainable Fashion Takes Center Stage as Brands Commit to Environmental Responsibility,2,Business
"Climate crisis exacerbates Amazon rainforest fires, sparking international outrage",0,World
World's largest AI supercomputer officially opens for research collaborations,3,Sci/Tech
New study reveals link between social media use and mental health issues among teenagers,3,Sci/Tech
Kobe Bryant's legacy lives on as Lakers celebrate his 20th championship ring win,1,Sports
Global stock markets react to news of emerging market economies growing faster than expected,0,World
Stock market woes as tech giants face regulatory backlash.,2,Business
Cryptocurrency market experiences rapid decline as investors seek safer investments.,2,Business
Scientists develop new material that can harness and store renewable energy with unprecedented efficiency.,3,Sci/Tech
EU votes to impose stricter controls on migrant arrivals as borders become increasingly insecure.,0,World
Scientists develop revolutionary new material with unprecedented strength and durability,3,Sci/Tech
AI system created to analyze patient data for early detection of disease.,3,Sci/Tech
US and China agree to work towards a new trade deal as tensions ease.,0,World
Aid pouring in for Indonesia earthquake victims,0,World
"Scientific discovery sheds new light on century-old mystery, challenging long-held assumptions",0,World
Soccer match between Barcelona and Real Madrid ends in dramatic penalty shootout victory for Barca,1,Sports
NBA Team Makes Historic Trade for Top Player,1,Sports
New Study Finds Link Between Air Pollution and Increased Risk of Chronic Diseases,0,World
New study reveals alarming rate of ocean plastic pollution in remote Pacific island,0,World
Researchers develop novel method to produce biofuels from plant waste,3,Sci/Tech
Boston Celtics defeat rival team to take control of Eastern Conference,1,Sports
Private space company announces plans for lunar colonization.,3,Sci/Tech
NASCAR Race Car Driver Suffers Serious Injury During Qualifying Session,1,Sports
Boxing match between rival fighters promises intense rivalry and high stakes,1,Sports
French Open 2024: Novak Djokovic makes stunning comeback win.,1,Sports
UN Security Council meets to discuss escalating tensions between North Korea and South Korea,0,World
Renowned businesswoman appointed as new head of multinational conglomerate.,2,Business
"North Korea conducts test of new ballistic missile, sparking international condemnation.",0,World
Rockets' James Harden sets new NBA record for consecutive games with at least 30 points,1,Sports
New technology allows for faster and cheaper production of hydrogen fuel cells,3,Sci/Tech
AI system developed to detect early warning signs of Alzheimer's disease,3,Sci/Tech
Liverpool edges out Manchester City in thrilling Premier League match,1,Sports
Tech Giant Facebook to Pay Record Fine for Data Breach Misconduct,2,Business
New AI-powered system detects breast cancer from mammography images with high accuracy,3,Sci/Tech
Breakthrough in space travel technology could make Mars colonization feasible within decades,3,Sci/Tech
Federal Reserve to raise interest rates for first time in two years,2,Business
Global stocks plummet as investors worry about inflation rates,2,Business
Astronomers detect a massive galaxy in the early universe that's 13 billion light-years away,3,Sci/Tech
E-commerce giant Amazon announces plans to invest heavily in renewable energy sources.,2,Business
"India's economy grows faster than expected in second quarter of year, but growth rate still slow",0,World
Facebook Acquires Advanced Artificial Intelligence Startup for $5.7 Billion,3,Sci/Tech
France's president announces ambitious plan to reduce carbon emissions by 80% by 2050,0,World
Business leaders call for stricter regulations on corporate tax evasion,2,Business
Russian diplomat killed in targeted attack in Berlin,0,World
Manchester City thrash Manchester United in high-stakes Premier League match,1,Sports
"Global economic slowdown expected to hit major industries, leading to widespread job losses.",2,Business
Stock market surge continues as investors optimistic about economic growth.,2,Business
Groundbreaking Study Sheds Light on Human Gut Microbiome Connection to Mental Health,3,Sci/Tech
Global market trends point to significant growth in the electric vehicle sector this year,2,Business
Rafael Nadal wins Australian Open to cap off dominant tennis season.,1,Sports
Global tech giants agree to create AI safety standards to prevent misuse.,3,Sci/Tech
Global Trade War Intensifies as US Imposes New Tariffs on Chinese Goods,2,Business
A major tech firm announces plans to expand its operations into several new countries.,2,Business
World's first self-sustaining artificial photosynthesis system developed by scientists,3,Sci/Tech
Tech Giant Apple Faces Antitrust Lawsuit Over iPhone Pricing Strategy,2,Business
Brazil's Bolsonaro administration faces mounting pressure to respond to surging Amazon wildfires burning across the world's largest rainforest.,0,World
Surfing sensation crowned world champion for the third time,1,Sports
Boxing world pays tribute to late boxing legend Floyd Mayweather Sr. as fans remember his legacy,1,Sports
New coach hired for struggling NFL team,1,Sports
Central bank hikes interest rates by 50 basis points to combat rising inflation.,2,Business
Researchers develop innovative material for self-healing concrete,3,Sci/Tech
Major League Baseball announces new rules to reduce home runs and increase pitching speed,1,Sports
NASA's Perseverance rover discovers evidence of ancient lake on Mars,3,Sci/Tech
New tax on luxury goods proposed by EU to boost revenue,2,Business
Global economy suffers losses due to US-China trade tensions,0,World
Researchers Develop New Method to Produce Clean Energy from Fossil Fuels,3,Sci/Tech
Boris Johnson banned from driving for five years after drink-driving offense,1,Sports
"Baseball stadium renovation completed ahead of schedule, fans can't wait to see new design in action",1,Sports
Record number of startups emerge in cutting-edge technology sector.,2,Business
Billionaire investor announces massive donation to environmental causes,2,Business
Tennis superstar Naomi Osaka wins record-breaking 8th Grand Slam title,1,Sports
Gene editing technique allows for precise modification of crops to resist diseases,3,Sci/Tech
Tennis star Naomi Osaka wins record-breaking fourth Grand Slam singles title,1,Sports
Business leaders call for stricter regulations on corporate tax avoidance practices.,2,Business
UN chief warns of global famine if climate change mitigation efforts fail,0,World
New study finds most successful companies have one key characteristic: adaptability.,2,Business
"EU, US Agree on Iran Nuclear Deal",0,World
New study reveals that exercise can help reduce risk of Alzheimer's disease by 30%,3,Sci/Tech
Tennis Star's Career-Ending Injury Sparks Outrage Among Fans,1,Sports
Global Trade Agreements May See Changes as Nations Weigh Benefits and Risks,2,Business
New tennis tournament to be held in Australia with prize money of over $10 million,1,Sports
Scientists develop innovative material that can convert CO2 into oxygen at room temperature,3,Sci/Tech
European Union adopts new migration policy to address refugee crisis,0,World
NATO Secretary General Warns Against Increased Tensions with Russia,0,World
Climate activists block major highway in protest against emissions policies.,0,World
China launches ambitious space program to rival US and Russia,0,World
Global Banks Warn of Economic Slowdown as Trade Tensions Rise,2,Business
LeBron James becomes NBA's all-time leading scorer with stunning performance against Los Angeles Lakers,1,Sports
Aerospace Firm Receives Record Investment for Next-Gen Spacecraft Development,2,Business
Researchers develop artificial skin that can mimic the sensation of touch,3,Sci/Tech
Nasa launches first all-female spacewalk mission to repair spacecraft.,3,Sci/Tech
New industry standard set for digital payment systems amid increasing security concerns,2,Business
Cricket legend announces shocking retirement from professional competition.,1,Sports
Central bank raises interest rates to combat inflation,2,Business
"Facebook announces major update to its AI-powered chatbot, designed to improve customer service.",3,Sci/Tech
New AI model developed to help diagnose diseases earlier,3,Sci/Tech
Researchers develop groundbreaking material that can harness and store rainwater,3,Sci/Tech
Turkish and Russian leaders meet for tense negotiations on Syria peace talks,0,World
China's economic growth slows down in Q1 due to trade tensions,0,World
"Economic indicators show signs of improvement, sparking hopes for GDP growth.",2,Business
New technology emerges to streamline financial transactions worldwide.,2,Business
Global food prices rise amid crop failures and droughts,0,World
AI system analyzes vast amounts of medical data to predict patient outcomes and personalize treatment plans,3,Sci/Tech
Celtic FC's 10-0 Win Over Dundee United Sets New Club Record,1,Sports
Cryptocurrency prices plummet after regulatory crackdown.,2,Business
"Massive earthquake hits Southeast Asia, triggering widespread destruction and chaos.",0,World
Scientists discover new species of ancient human in the Philippines,3,Sci/Tech
Record-Breaking Marathon Performance Earns Athlete National Recognition,1,Sports
"New COVID-19 variant detected in Africa, sparking global health concerns",0,World
Renowned astrophysicist announces groundbreaking discovery of exoplanet with conditions similar to Earth,3,Sci/Tech
Global health experts warn of increasing risk of malaria resurgence.,0,World
"New Tax Reform Bill Signed into Law, Expected to Boost Economic Growth",2,Business
Deep learning algorithm helps doctors detect breast cancer earlier than ever before.,3,Sci/Tech
EU to Introduce New Rules Requiring Tech Companies to Remove Hate Speech,2,Business
Major Banks to Merge and Form Largest Financial Institution in US,2,Business
Indian Premier League Team Acquires New All-Rounder for Upcoming Season,1,Sports
Indian Premier League players protest against lack of action on player safety,1,Sports
Celtic fans boo Spain's Gerard Pique over treatment of Celtic player at Ibrox Stadium,1,Sports
Global economic recovery takes a hit due to unexpected trade war escalation.,2,Business
College Basketball Player Accused of Rape,1,Sports
China's latest space station to be launched on Friday with crew of six astronauts,0,World
Researchers Develop Advanced Material with Superconducting Properties.,3,Sci/Tech
New retail chain opens stores in major cities worldwide,2,Business
Global Health Organization Warns of New Strain of COVID-19 Virus,0,World
Breakthrough in gene editing technology could lead to new treatments for genetic diseases,3,Sci/Tech
New Study Reveals Growing Concerns Over Corporate Tax Evasion Practices,2,Business
US stocks plummet as trade tensions escalate with China.,2,Business
European Union imposes sanctions on Russian officials over Ukraine crisis,0,World
NASA's Perseverance rover discovers evidence of ancient lake on Mars,3,Sci/Tech
New telescope discovery sheds light on mysterious Fast Radio Bursts,3,Sci/Tech
Global poverty rates plummet as record number of people lifted out of extreme poverty over past decade.,0,World
New study reveals shocking truth about the long-term effects of social media on mental health.,3,Sci/Tech
India and China hold talks to ease tensions along border,0,World
African Union calls for calm as Sudan crisis deepens,0,World
Tech giant announces major breakthrough in developing new form of sustainable energy source,3,Sci/Tech
AI-powered system helps doctors detect breast cancer more accurately than human radiologists.,3,Sci/Tech
Stock market slump hits tech stocks as investors worry about slowing growth.,2,Business
Major corporation announces significant investment in sustainability initiatives,2,Business
Global financial markets experience significant downturn,2,Business
SpaceX launches cargo ship to International Space Station with latest supplies and equipment.,3,Sci/Tech
Rugby fans in New Zealand celebrate as All Blacks claim World Cup title for record fourth time,1,Sports
Robotics company announces development of new exoskeleton for paralyzed patients.,3,Sci/Tech
Trade deficit widens as US economy faces increased competition from Asia,2,Business
Golf legend Tiger Woods makes triumphant return to competition after injury,1,Sports
EU and US agree on new sanctions against Russia over Ukraine conflict,0,World
Global AI-powered farming systems come under scrutiny over food safety concerns,3,Sci/Tech
Researchers develop implantable device that can detect and treat brain tumors with unprecedented accuracy.,3,Sci/Tech
Celtics' Jayson Tatum Named NBA All-Star for Second Consecutive Year,1,Sports
Egypt's Sisi says Sudan peace deal is 'major achievement',0,World
New York Yankees defeat Boston Red Sox in thrilling comeback win,1,Sports
Breakthrough in gene editing technology could revolutionize treatment for genetic disorders.,3,Sci/Tech
New study reveals surprising link between social media use and mental health outcomes,3,Sci/Tech
Microsoft Partners with Leading Banks to Develop Blockchain-Based Payment Systems,2,Business
Young Soccer Star's Record-Breaking Goal Sends Fans into Delirium,1,Sports
Cricket legend Sir Ian Botham announces retirement after 47 years in the game,1,Sports
"India sees surge in COVID-19 cases, health officials on high alert",0,World
Global health experts sound alarm on growing antibiotic resistance issue.,0,World
Team Wins Championship After Dramatic Comeback in Final Game.,1,Sports
Diplomatic efforts stall as conflict escalates in Middle East.,0,World
New Retail Technology Aims to Boost Efficiency for Companies,2,Business
E-commerce giant announces plans to expand into new markets with increased investments.,2,Business
Microsoft announces new AI-powered tool to boost productivity.,2,Business
Brazil's President announces plans to reduce deforestation in the Amazon rainforest,0,World
NASA's Perseverance rover discovers evidence of ancient lake on Mars,3,Sci/Tech
Industry experts predict major shake-up in global commodity markets,2,Business
North Korea Tests Hypersonic Missile Capable Of Evading US Radar,0,World
Tiger Woods' comeback bid continues as he tees off at major golf tournament,1,Sports
Major Airlines Announce Plans for Increased Flight Routes and Capacity,2,Business
NFL Team Suffers Bizarre Loss Due to In-Game Equipment Malfunction,1,Sports
Syrian refugee crisis deepens as thousands flee to Turkey amid ongoing civil war,0,World
"Google announces major update to its AI-powered search engine, promising improved results and accuracy",3,Sci/Tech
E-commerce Platform Expands into New Markets with Strategic Partnerships,2,Business
Government launches initiative to support small businesses in underserved communities.,2,Business
US and European officials agree on new trade deal after months of negotiations.,0,World
New study reveals alarming rate of corporate boardroom gender imbalance,2,Business
AI-powered robot assists surgeons in complex tumor removal procedures.,3,Sci/Tech
Scientists Make Breakthrough in Understanding Human Brain's Neural Networks,3,Sci/Tech
"Global economic indicators point to slowdown, sparking market fears.",0,World
Central bank announces surprise rate cut to stimulate economic growth and combat inflation,2,Business
"Bangladesh Overwhelmed by Monsoon Floods, Hundreds Displaced",0,World
Breakthrough in space exploration: NASA's latest mission reaches Mars orbit.,3,Sci/Tech
NFL to introduce new helmet technology to reduce concussions among players,1,Sports
India and Australia agree on new defense pact amid growing Indo-Pacific rivalry,0,World
Global supply chain crisis threatens to disrupt entire economy,2,Business
Pope Francis sets record for most consecutive games played in soccer,1,Sports
Cycling team wins historic gold medal in women's Olympic event,1,Sports
Company CEO announces plans for significant restructuring of operations,2,Business
"Climate change protests spread across Europe, demanding urgent action",0,World
Federal Reserve raises interest rates for fifth time this year amid inflation concerns,2,Business
Russia's Invasion of Ukraine Enters Seventh Month,0,World
China's E-Commerce Sector Sees Record-Breaking Sales Figures,2,Business
Liverpool clinches Champions League title with dramatic comeback against Tottenham.,1,Sports
Formula One Driver Max Verstappen Wins 2023 World Championship,1,Sports
Celtics' star guard suffers season-ending injury in crucial playoff game,1,Sports
MMA Fighter's Record-Breaking Win Secures New Contract,1,Sports
Global oil prices plummet as OPEC production cuts take effect,0,World
Global tech giant announces plans to invest heavily in space exploration,3,Sci/Tech
New Smartphone Battery Technology Promises Enhanced Performance and Longer Battery Life,3,Sci/Tech
UN Report Reveals Alarming Rate of Deforestation in the Amazon Rainforest,0,World
Tech Giant Unveils Revolutionary New Smartphone with Augmented Reality Capabilities,3,Sci/Tech
UN reports significant decline in global malaria cases over past decade.,0,World
European Union sets emissions targets to reduce carbon footprint,0,World
New York Yankees ace Gerrit Cole suffers season-ending injury.,1,Sports
Iran's President Rouhani faces mounting pressure over stalled economic reforms,0,World
Liverpool's Jürgen Klopp signs new Liverpool contract,1,Sports
Economic Forecast Predicts Slow Growth in Coming Year Due to Unpredictable Global Events,2,Business
Scientists discover new species of ancient human in remote African village.,3,Sci/Tech
Federal Reserve announces interest rate hike to combat inflation,2,Business
"US, China reach trade deal after months of tense negotiations",0,World
India and Pakistan trade fire across Kashmir border after ceasefire violations,0,World
Manchester United manager Ole Gunnar Solskjær fired amidst team's poor form,1,Sports
Global economic growth slows down amid rising protectionism and trade tensions,0,World
FIFA World Cup Qualifiers Get Underway with Exciting Matches,1,Sports
Formula One racing driver involved in dramatic crash during qualifying session,1,Sports
breakthrough in gene editing could lead to new treatments for genetic diseases,3,Sci/Tech
Top-ranked player in women's singles at the Australian Open announces retirement after long career,1,Sports
New York Yankees sign free agent pitcher to bolster playoff push,1,Sports
Study finds link between air pollution and increased risk of respiratory diseases in children,3,Sci/Tech
New Study Reveals Link Between Exercise and Brain Health in Young Athletes,1,Sports
Renowned human rights activist awarded Nobel Peace Prize for tireless advocacy.,0,World
Renowned physicist wins Nobel Prize for pioneering work on quantum computing,3,Sci/Tech
Boxing Match Between Two Former World Champions Lures Record Attendance,1,Sports
US Open Tennis: Naomi Osaka overcomes Coco Gauff in thrilling final,1,Sports
UN officials warn of 'alarming' humanitarian crisis in Yemen after Saudi-led airstrikes,0,World
China's growing military presence sparks concerns among neighboring countries,0,World
Breakthrough in gene editing technology could revolutionize treatment of genetic diseases,3,Sci/Tech
"The NBA Draft Is Set to Begin, With Several Top Players Projected To Be Among the First Picks",1,Sports
Chinese e-commerce company seeks $5 billion in funding from investors,2,Business
Pakistan's Economy Plunges into Recession Amid Global Economic Downturn,0,World
UN Security Council meets over Syrian peace talks,0,World
"Turkish earthquake kills over 30,000 people and leaves thousands homeless",0,World
New Study Reveals Secret To Making Diamonds,3,Sci/Tech
Researchers Create Artificial Intelligence That Can Learn from Experience,3,Sci/Tech
Global economic growth rates slow as trade tensions rise between major nations.,2,Business
Major League Baseball Player Signed to Record-Breaking Contract.,1,Sports
French Open 2023: Novak Djokovic beats Rafael Nadal in quarterfinals,1,Sports
College football's latest recruiting class is filled with talented prospects,1,Sports
Tom Brady and Bill Belichick part ways after 20 seasons together,1,Sports
The world's largest retailer announces a major shift in its supply chain strategy to reduce carbon emissions.,2,Business
Artificial Intelligence System Developed to Improve Cancer Diagnosis Accuracy,3,Sci/Tech
College basketball star declares early entry into NBA draft,1,Sports
Wall Street Sees Surge as Tech Giants Report Q2 Earnings,2,Business
New Zealand Announces Plans to Phase Out Fossil Fuel Subsidies,0,World
Tiger Woods wins first major of the year at Masters Tournament,1,Sports
Scientists Discover New Species of Ancient Human Remains in Hidden Cave System,0,World
Dow Jones surges as traders bet on interest rate hikes to combat inflation,3,Sci/Tech
EU and Russia agree on joint efforts to combat cybercrime,0,World
Scientists Discover Ancient Human Remains in Remote Jungle,3,Sci/Tech
Rising tensions between India and Pakistan escalate with both countries accusing each other of ceasefire violations.,0,World
Researchers create breakthrough in quantum computing technology,3,Sci/Tech
Stock market volatility hits record highs as investors scramble for safety,2,Business
Australian Open Final Live Updates: Novak Djokovic Takes on Rafael Nadal,1,Sports
Cycling team makes surprise return to competition after doping scandal.,1,Sports
China's Economy Experiences Slowest Growth in Decades Amid Trade Tensions and Technological Disruptions,2,Business
Global poverty rates continue to decline despite ongoing conflicts in some regions,0,World
European Union Agrees to Carbon Border Tax in Effort to Reduce Emissions,0,World
UN officials warn of impending African famine crisis,0,World
Breakthrough in gene editing technology could revolutionize cancer treatment,3,Sci/Tech
Boxing legend Muhammad Ali's legendary rivalry with Joe Frazier set to be inducted into boxing hall of fame,1,Sports
Cycling Team Embroiled in Scandal After Cheating Allegations Surface,1,Sports
US Trade Representative to impose tariffs on imported electronics.,2,Business
"US, China reach deal on trade tariffs amid rising global tensions",0,World
French Open champion Iga Swiatek breaks into world number one ranking,1,Sports
Megan Rapinoe Becomes First Woman to Win Ballon d'Or Award,1,Sports
Researchers develop innovative method for recycling plastic waste into high-quality fuel.,3,Sci/Tech
Stock Market Sees Largest Drop Since the COVID-19 Pandemic Began,2,Business
Researchers develop revolutionary new material that can change color in response to temperature changes,3,Sci/Tech
Golden State Warriors' Steph Curry leads NBA All-Star Game with record-breaking three-point shooting,1,Sports
Scientists discover new species of ancient human found in deep-sea cave system.,3,Sci/Tech
New Study Reveals Link Between Regular Exercise and Reduced Risk of Heart Disease,1,Sports
Apple announces record-breaking quarterly profits driven by successful iPhone sales,2,Business
Startups Boom in Emerging Markets,2,Business
US Open tennis tournament produces stunning upsets,1,Sports
New York Yankees Acquire Star Pitcher in Shocking Trade,1,Sports
Breakthrough in gene editing technology could lead to new treatments for genetic diseases,3,Sci/Tech
New AI algorithm surpasses human intelligence in image recognition,3,Sci/Tech
Basketball superstar averages a record-breaking 40 points per game,1,Sports
Global food prices surge due to Russia-Ukraine conflict and weather events,0,World
Breakthrough in gene editing technology could lead to new treatments for genetic disorders,3,Sci/Tech
Cryptocurrency prices experience wild fluctuations in recent days,2,Business
Major retailers report significant losses as consumers increasingly turn to online shopping alternatives,2,Business
Manchester United Appoints New Coach Amid Poor Form,1,Sports
Rising tensions between Russia and Ukraine spark global concerns about nuclear war.,0,World
E-commerce giant announces plans to expand into new markets with major investments,2,Business
Scientists develop AI-powered system to monitor and predict natural disasters.,3,Sci/Tech
College Football Playoff Picks Up Steam with Upset Wins and Thrilling Performances,1,Sports
Golfer's incredible comeback story inspires millions of fans worldwide,1,Sports
Cryptocurrency Prices Plummet Amid Regulatory Uncertainty,2,Business
Researchers Develop New Material with Potential to Replace Plastic in Products,3,Sci/Tech
"LeBron James breaks all-time scoring record, cements legacy as NBA great",1,Sports
New US sanctions target Russian officials over election interference claims,0,World
Global tech giants agree to regulate online data sharing,3,Sci/Tech
Stock market sees significant fluctuations as investors weigh oil prices and global demand.,2,Business
Major retailers face crunch time as inflation bites into profit margins,2,Business
"Major earthquake strikes Japan, causing widespread destruction and loss of life",0,World
Groundbreaking new research reveals the origins of life on Earth may have been fueled by lightning strikes,3,Sci/Tech
Financial Markets Experience Wild Swings Amid Global Economic Uncertainty,2,Business
Russia's energy company announces major discovery offshore,0,World
Global Trade Tensions Spark Concerns Over Market Volatility,2,Business
New AI-powered platform helps businesses streamline financial processes,2,Business
India's Supreme Court rules against government's plan to build a new national capital,0,World
Young women take key roles in corporate leadership as companies seek diversity.,2,Business
Colton Buckman Wins World Snooker Championship Title,1,Sports
NFL Player Sued for Domestic Violence Allegations,1,Sports
European Union unveils plan to phase out fossil fuel vehicles by 2030,3,Sci/Tech
Manchester City's Kevin De Bruyne Wins Premier League Golden Ball Award,1,Sports
New York Knicks defeat Los Angeles Lakers 102-95 in overtime,1,Sports
"New species of ancient human discovered in remote African region, shedding light on human origins.",0,World
UK and France launch joint military exercise in North Sea,0,World
China and US agree to phase out nuclear arms in key global talks,0,World
Global commodity prices surge as trade tensions escalate.,2,Business
Tensions rise between US and China as trade war escalates,0,World
Injury Plagues NFL Team as Season Heats Up,1,Sports
Facebook to invest $5 billion in virtual reality startup.,2,Business
"Global economy experiences rare period of calm, stocks hit record highs on Wall Street",0,World
Tiger Woods Makes Comeback After Car Accident,1,Sports
Russia announces withdrawal of troops from Ukrainian border.,0,World
"US economy adds 200,000 jobs in latest job report",2,Business
Lakers come from behind to win thrilling Game 7 against Celtics,1,Sports
EU leaders meet to discuss new economic stimulus package amid growing recession fears.,0,World
Stock Market Sees Record High as Investors Boost Tech Shares,2,Business
US and EU agree to suspend trade talks over China's growing influence,0,World
Global research initiative aims to accelerate development of quantum computers and their applications,3,Sci/Tech
European Central Bank Raises Interest Rates to Combat Inflation,0,World
New study reveals alarming rate of corporate fraud in the financial sector.,2,Business
Lakers trade Anthony Davis to Pelicans in shocking move,1,Sports
New study reveals the potential for space tourism to boost global economy,3,Sci/Tech
"Retail giant announces plans to expand into e-commerce market, boosting online sales.",2,Business
US and Russia engage in diplomatic spat over Ukraine conflict.,0,World
UN reports record high number of refugees fleeing conflict zones,0,World
Researchers develop sustainable method to produce biofuels from plant waste,3,Sci/Tech
Artificial intelligence surpasses human-level performance in complex problem-solving tasks.,3,Sci/Tech
The US government announces new measures to boost domestic manufacturing and reduce reliance on foreign imports.,2,Business
NASA launches mission to explore new planet with potential for life beyond Earth.,3,Sci/Tech
"Retail giant suffers major data breach, exposing sensitive customer information.",2,Business
Tech giant announces major restructuring plan amid industry downturn.,2,Business
Pandemic continues to have devastating effects on global health systems.,0,World
European Commission Proposes New Rules for AI Regulation,0,World
Retail sector sees surge in demand for eco-friendly products amid growing consumer awareness,2,Business
Scientists create the world's first artificial photosynthesis device that mimics plant photosynthesis,3,Sci/Tech
China accuses US of cyber warfare as espionage tensions escalate,0,World
Breakthrough discovery of a new species of ancient human found in remote jungle region.,3,Sci/Tech
Syrian government launches counter-attack against rebel forces amid escalating humanitarian crisis.,0,World
Researchers discover potential cure for a rare genetic disorder affecting millions worldwide.,3,Sci/Tech
EU leaders agree on new climate change policy despite opposition from some member states.,0,World
International team of researchers announce major breakthrough in gene editing technology.,3,Sci/Tech
"Climate change causing rising number of natural disasters worldwide, says report.",0,World
Global Food Prices Soar as Droughts and Floods Devastate Crops,0,World
Russian and Ukrainian leaders meet for first time since annexation of Crimea.,0,World
Global economy shows signs of slowing down due to trade tensions.,0,World
Central banks announce coordinated response to emerging economic threats.,2,Business
Millions of people protest in India against government's new citizenship law,0,World
Scientists discover new species of ancient human in remote Pacific island,3,Sci/Tech
US Treasury yields surge as inflation expectations rise sharply,2,Business
Tennis star's comeback bid reaches new heights with stunning victory at Grand Slam tournament,1,Sports
Rockets fire from Gaza strip targeting Israeli cities,1,Sports
Turkey's Erdogan Warns of 'Catastrophic' Consequences if EU Expansion is Stopped,0,World
Global Stock Market Experiences Rare Selloff Amid Economic Uncertainty,2,Business
Global trade war continues to impact small businesses worldwide,2,Business
US and South Korea launch joint military exercise despite North Korean warnings,0,World
Taliban seizes control of Afghanistan's eastern provinces,0,World
Company Acquires Rival Firm in Strategic Business Move,2,Business
"Global supply chain disruptions continue to impact industries, leading to shortages and price hikes.",2,Business
Scientists discover new species of ancient human in remote island.,3,Sci/Tech
Tennis star Novak Djokovic wins Australian Open title,1,Sports
Global economy struggles to recover from devastating pandemic impact.,0,World
Innovation in the Finance Sector Paves Way for Increased Financial Inclusion.,2,Business
LeBron James Signs Historic Contract Extension with His Team,1,Sports
